debate_id,speaker,text,check_worthy,spans,error
20240910_trump_harris,TRUMP,"They're the ones--and she's the one that caused it--that's weak on national security by allowing every nation last month for the year, 168 different countries sending people into our country. Their crime rates are way down. Putin endorsed her last week. Said, ""I hope she wins."" And I think he meant it. Because what he's gotten away with is absolutely incredible. It wouldn't have happened with me. The leaders of other countries think that they're weak and incompetent. And they are. They're grossly incompetent. And I just ask one question. Why does Biden go in and kill the Keystone pipeline and approve the single biggest deal that Russia's ever made, Nordstream 2, the biggest pipeline anywhere in the world going to Germany and all over Europe? Because they're weak and they're ineffective. And Biden, by the way--",True,"[{""start"": 135, ""end"": 190, ""text"": ""168 different countries sending people into our country"", ""reason_text"": """", ""reason_choices"": [""immigration""]}, {""start"": 192, ""end"": 222, ""text"": ""Their crime rates are way down"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""crime/law""]}, {""start"": 224, ""end"": 278, ""text"": ""Putin endorsed her last week. Said, \""I hope she wins.\"""", ""reason_text"": """", ""reason_choices"": [""attribution"", ""stance/support"", ""political"", ""geopolitical""]}, {""start"": 553, ""end"": 595, ""text"": ""Biden go in and kill the Keystone pipeline"", ""reason_text"": """", ""reason_choices"": [""political"", ""geopolitical""]}, {""start"": 600, ""end"": 669, ""text"": ""approve the single biggest deal that Russia's ever made, Nordstream 2"", ""reason_text"": """", ""reason_choices"": [""ranking"", ""stance/support"", ""political"", ""geopolitical""]}]",
20240910_trump_harris,DAVIS,President Trump--,False,[],
20240910_trump_harris,TRUMP,--gets paid a lot of money --,False,[],
20240910_trump_harris,DAVIS,Thank you. We have a lot of issues to get to.,False,[],
20240910_trump_harris,MUIR,We'll be right back with much more of this historic ABC News presidential debate from the National Constitution Center right here in Philadelphia. Back in a moment. [commercial break],False,[],
20240910_trump_harris,MUIR,"Welcome back to this historic ABC news presidential debate tonight. We're going to continue here, and I want to turn to the war in Ukraine. We're now 2 1/2 years into this conflict. Mr. President, it has been the position of the Biden Administration that we must defend Ukraine from Russia, from Vladimir Putin, to defend their sovereignty, their democracy, that it's in America's best interest to do so, arguing that if Putin wins he may be emboldened to move even further into other countries. You have said you would solve this war in 24 hours. You said so just before the break tonight. How exactly would you do that? And, and I want to ask you a very simple question tonight. Do you want Ukraine to win this war?",False,[],
20240910_trump_harris,TRUMP,"I want the war to stop. I wanna save lives that are being uselessly--people being killed by the millions. It's the millions. It's so much worse than the numbers that you're getting, which are fake numbers. Look, we're in for 250 billion or more, because they don't ask Europe, which is a much bigger beneficiary to getting this thing done than we are. They're in for $150 billion less because Biden and you don't have the courage to ask Europe like I did with NATO. They paid billions and billions, hundreds of billions of dollars when I said either you pay up or we're not gonna protect you anymore. So that may be one of the reasons they don't like me as much as they like weak people. But you take a look at what's happening. We're in for 250 to 275 billion. They're into 100 to 150. They should be forced to equalize. With that being said, I wanna get the war settled. I know Zelenskyy very well, and I know Putin very well. I have a good relationship. And they respect your President. Okay? They respect me. They don't respect Biden. How would you respect him? Why? For what reason? He hasn't even made a phone call in two years to Putin. Hasn't spoken to anybody. They don't even try and get it. That is a war that's dying to be settled. I will get it settled before I even become President. If I win, when I'm President-Elect, and what I'll do is I'll speak to one, I'll speak to the other, I'll get 'em together. That war would have never happened. And in fact when I saw Putin after I left, unfortunately left because our--our country has gone to hell, but after I left when I saw him building up soldiers, he did it after I left, I said oh, he must be negotiating. It must be a good strong point of negotiation. Well, it wasn't because Biden had no idea how to talk to him. He had no idea how to stop it. And now you have millions of people dead and it's only getting worse and it could lead to World War 3. Don't kid yourself, David. We're playing with World War 3. And we have a President that we don't even know if he's -- where is our President? We don't even know if he's a President.",True,"[{""start"": 69, ""end"": 104, ""text"": ""people being killed by the millions"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""geopolitical""]}, {""start"": 192, ""end"": 204, ""text"": ""fake numbers"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""geopolitical""]}, {""start"": 466, ""end"": 530, ""text"": ""They paid billions and billions, hundreds of billions of dollars"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economic"", ""geopolitical""]}]",
20240910_trump_harris,MUIR,And just to clarify here.,False,[],
20240910_trump_harris,TRUMP,"They threw him out of a campaign like a dog. We don't even know, is he our President? But we have a President--",False,[],
20240910_trump_harris,MUIR,"Mr. President,",False,[],
20240910_trump_harris,TRUMP,--that doesn't know he's alive.,False,[],
20240910_trump_harris,MUIR,"Your time is up. Uh, uh,just to clarify the question, do you believe it's in the U.S. best interests for Ukraine to win this war? Yes or no?",False,[],
20240910_trump_harris,TRUMP,I think it's in the U.S. best interest to get this war finished and f--just get it done.,False,[],
20240910_trump_harris,MUIR,All right.,False,[],
20240910_trump_harris,TRUMP,Negotiate a deal. Because we have to stop all of these human lives from being destroyed.,False,[],
20240910_trump_harris,MUIR,"I want to take this to Vice President Harris. I want to get your thoughts on support for Ukraine in this moment. But also as Commander-in-Chief, if elected, how would you deal with Vladimir Putin and would it be any different from what we're seeing from President Biden?",False,[],
20240910_trump_harris,HARRIS,"Well, first of all, it's important to remind the former President you're not runnin' against Joe Biden, you're runnin' against me. I believe the reason that Donald Trump says that this war would be over within 24 hours is because he would just give it up. And that's not who we are as Americans. Let's understand what happened here. Uh, I actually met with Zelenskyy a few days before Russia invaded, tried through force to change territorial boundaries, to defy one of the most important international rules and norms, which is the importance of sovereignty and territorial integrity. And I met with President Zelenskyy. I shared with him American intelligence about how he could defend himself. Days later I went to NATO's eastern flank, to Poland and Romania. And through the work that I and others did, we brought 50 countries together to support Ukraine in its righteous defense. And because of our support, because of the air defense, the ammunition, the artillery, the javelins, the Abrams tanks that we have provided, Ukraine stands as an independent and free country. If Donald Trump were President, Putin would be sitting in Kyiv right now. And understand what that would mean. Because Putin's agenda is not just about Ukraine. Understand why the European allies and our NATO allies are so thankful that you are no longer President and that we understand the importance of the greatest military alliance the world has ever known, which is NATO. And what we have done to preserve the ability of Zelenskyy and the Ukrainians to fight for their Independence. Otherwise, Putin would be sitting in Kyiv with his eyes on the rest of Europe. Starting with Poland. And why don't you tell the 800,000 Polish Americans right here in Pennsylvania how quickly you would give up, for the sake of favor and what you think is a friendship, with what is known to be a dictator who would eat you for lunch.",True,"[{""start"": 337, ""end"": 399, ""text"": ""I actually met with Zelenskyy a few days before Russia invaded"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""geopolitical""]}, {""start"": 924, ""end"": 1024, ""text"": ""the air defense, the ammunition, the artillery, the javelins, the Abrams tanks that we have provided"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""geopolitical""]}]",
